COMMENT_ID,AUTHOR,DATE,YOUTUBE_TITLE,CONTENT,CLASS
f2c6vu1c8gtfv6du,Mia Rodriguez,2013-11-11T19:20:11,Secrets of Successful Entrepreneurs,"Hurry, offer ends soon! https://tinyurl.com/8bvdgz Check it out now! Limited time offer!",1
whufl58zucuunbn0,William Rodriguez,2013-11-24T15:46:37,Mastering the Basics of Drawing,Make thousands of dollars easily! https://is.gd/zyysgv Check it out now! clickbait Leave a comment below!,1
4qmjecjaa1wp1i4v,William Garcia,2013-12-15T23:44:11,Beginner's Guide to Investing,I enjoyed watching this. Claim your reward now!,0
rs6ijrtv262an8ux,Olivia Martinez,2013-12-16T18:37:01,How to Cook the Perfect Steak,This changed my perspective! Share this with someone who needs to see it!,0
8141hv4osp2ean1a,Michael Garcia,2013-12-06T22:37:35,How to Cook the Perfect Steak,I learned a lot from this video. Stay tuned for more updates!,0
y9w2nlq44dft0nys,Ava Williams,2013-12-19T09:11:44,Secrets of Successful Entrepreneurs,I enjoyed watching this. Check out my other videos!,0
2wmmdf29g2a2dhpa,Ava Brown,2013-11-12T14:35:58,Healthy Breakfast Ideas,I'm subscribing to your channel! Don't miss out!,0
vrlet12nxo3yag16,Emma Jones,2013-11-08T17:15:11,10 Tips for Better Productivity,Thank you for sharing. Don't miss out!,0
029bxcglcukg3qzs,Emma Jones,2013-12-11T02:41:48,Fitness Tips for Beginners,Interesting video. Help me reach 1 million subscribers!,0
l0l2omy65bz78e1t,Alexander Jones,2013-11-12T13:54:24,Ultimate Guide to Digital Marketing,Interesting video. Join our community!,0
o2k2ybvp3pd2b8v5,Emma Martinez,2013-11-12T02:42:24,Discovering Hidden Gems: Local Travel,Visit our website! https://bit.ly/mgy7cq Check it out now! Stay tuned for more updates!,1
gpiiuartj990pltn,James Rodriguez,2013-12-03T20:47:33,Secrets of Successful Entrepreneurs,Money-making opportunity! https://bit.ly/ozk64x Limited stock available! Leave a comment below!,1
al0mbany4pz7byf0,James Garcia,2013-11-03T21:03:48,Beginner's Guide to Investing,Limited time offer! Click the link to find out more!,1
5hoj8b4tzo7xz4pa,John Davis,2013-11-23T01:42:43,Survival Skills for Outdoor Adventures,You've earned a new subscriber! Tag a friend who needs to watch this!,0
ldodqyeg9q17cfrt,John Williams,2013-11-05T15:05:10,10 Tips for Better Productivity,Great content! Limited time offer!,0
6ugf7w4qf7vwyok1,Alexander Garcia,2013-12-13T02:18:21,Creative Writing Workshop,You're doing a great job! Let me know your thoughts in the comments!,0
z1pc9hazzd9ae0ys,Michael Miller,2013-12-05T17:25:58,Beginner's Guide to Investing,This was exactly what I needed! Share this with someone who needs to see it!,0
35rzpzirgpu40jqy,Emma Rodriguez,2013-11-04T04:58:43,Healthy Breakfast Ideas,Invest in your future! Join our community!,1
x3j5oi8po9hrajk8,Sophia Smith,2013-12-12T18:09:48,Travel Guide: Exploring Thailand,Great content! Limited time offer!,0
69m0m0jtw5iokx6x,John Martinez,2013-11-01T00:48:09,Mastering the Basics of Drawing,Keep up the good work! Leave a comment below!,0
9tt8r0245xylf38v,Mia Garcia,2013-12-20T02:15:40,Survival Skills for Outdoor Adventures,Tag someone who needs to see this! https://bit.ly/phianm Limited stock available! Don't miss out!,1
urzeyyvb294pypq9,Ava Jones,2013-12-04T21:35:54,The Art of Photography,Keep up the good work! Spread the word!,0
epdg3y82c6cpfy9g,James Davis,2013-11-27T04:38:36,Mastering the Basics of Drawing,Be your own boss! Limited time offer!,1
goc1370k8lk6bya5,John Williams,2013-11-27T14:53:00,10 Tips for Better Productivity,You're doing a great job! Support my channel!,0
qmnazew6zqau8d3x,William Rodriguez,2013-11-30T21:33:04,Mastering the Basics of Drawing,I learned a lot from this video. Share this with someone who needs to see it!,0
17g645shgnsi68ie,Alexander Davis,2013-11-01T10:45:32,Ultimate Guide to Digital Marketing,"Very helpful, thank you! Spread the word!",0
mgam9jfuddhj4fgz,Ava Rodriguez,2013-11-10T18:43:11,Healthy Breakfast Ideas,Be your own boss! https://is.gd/79ferz Limited stock available! Share this with someone who needs to see it!,1
3aq6yg036uohjmlm,James Davis,2013-12-21T08:23:11,Healthy Breakfast Ideas,"Very helpful, thank you! Don't miss out!",0
gxmnhwviqwjiujur,William Rodriguez,2013-12-13T12:03:08,Effective Time Management Strategies,Start making money today! spam Spread the word!,1
cmy3hx2s9w02dfzj,John Martinez,2013-11-02T04:39:55,Survival Skills for Outdoor Adventures,Unlock premium content! Become a member today!,1
xkf6bc6p3s4kb6um,Sophia Garcia,2013-11-06T01:32:58,DIY Home Decor Ideas,I enjoyed watching this. Support my channel!,0
azmp7g0xfx6n2oge,Olivia Williams,2013-11-20T23:42:04,How to Cook the Perfect Steak,This video is very informative. Don't forget to share with your friends!,0
we74xsby4ne4y081,Alexander Davis,2013-12-01T15:08:45,Ultimate Guide to Digital Marketing,You don't want to miss this! https://bit.ly/68atjq Offer expires soon! Follow me on social media!,1
cb6o3zgy3gk4e8bn,James Rodriguez,2013-12-03T08:39:52,Healthy Breakfast Ideas,Free iPhone giveaway! https://bit.ly/dv1vh9 Offer expires soon! Become a member today!,1
lchp9j6vi4958xvo,John Rodriguez,2013-11-22T14:53:52,Travel Guide: Exploring Thailand,Click here for free stuff! Stay tuned for more updates!,1
0mgzscdbabov3no6,John Martinez,2013-11-28T09:07:18,Effective Time Management Strategies,Join our community! Tag a friend who needs to watch this!,1
w7alm187kpb1tckw,James Williams,2013-11-19T10:04:07,Discovering Hidden Gems: Local Travel,"Don't wait, click now! https://is.gd/8nwcge Limited stock available! Click the link to find out more!",1
189eyhfwh3fy7e6p,Mia Brown,2013-11-02T10:26:12,The Science of Happiness,"Very helpful, thank you! Share this with someone who needs to see it!",0
8xywyyk78hn1ooyl,Michael Davis,2013-12-17T23:11:45,DIY Home Decor Ideas,You're doing a great job! Join our community!,0
s51boy5njspwnj8n,Alexander Williams,2013-11-13T00:42:15,Travel Guide: Exploring Thailand,This changed my perspective! Check out my other videos!,0
m8bcbjxlfdcappxc,Ava Martinez,2013-12-07T08:32:02,Secrets of Successful Entrepreneurs,Get exclusive deals! https://tinyurl.com/a32xmj Offer expires soon! scam Click the link to find out more!,1
f5vxnlctx62tsy1i,Emma Davis,2013-12-25T02:38:00,10 Tips for Better Productivity,Earn money from home! Become a member today!,1
m9jsgp05nsddyky1,Emma Miller,2013-11-14T19:25:18,The Science of Happiness,This deserves more views! Become a member today!,0
lani25b66rkckn85,Sophia Smith,2013-12-09T18:01:35,Fitness Tips for Beginners,I'm subscribing to your channel! Hit the notification bell!,0
7558zidykjui6hkt,Alexander Johnson,2013-11-11T11:44:11,Healthy Breakfast Ideas,Great content! Spread the word!,0
bu7xcrbliw7vbkqw,Olivia Miller,2013-11-11T08:24:35,DIY Home Decor Ideas,Claim your reward now! Don't forget to share with your friends!,1
09bup0t1u2dwtpiq,William Garcia,2013-12-28T11:15:51,Travel Guide: Exploring Thailand,You don't want to miss this! https://is.gd/7pyd6t Limited stock available! Limited time offer!,1
wxl3rjmtxcvx8jni,James Miller,2013-12-20T03:48:24,Introduction to Meditation,Be your own boss! https://tinyurl.com/kvq08q Limited stock available! Let me know your thoughts in the comments!,1
7j7cd8d1aqgo5ttg,Mia Rodriguez,2013-12-07T02:27:58,The Science of Happiness,I learned a lot from this video. Tag a friend who needs to watch this!,0
mlqablsej37jkzxs,Ava Jones,2013-11-02T11:58:47,Effective Time Management Strategies,This was exactly what I needed! Stay tuned for more updates!,0
8pcxc0y67e09d4k6,Olivia Rodriguez,2013-12-01T11:27:30,Introduction to Meditation,Visit our website! https://bit.ly/2if5bj Check it out now! Support my channel!,1
42jx8yrr8wi907dw,William Garcia,2013-11-05T00:21:22,DIY Home Decor Ideas,I'm subscribing to your channel! Spread the word!,0
khdzqvhy05z6gx5o,William Jones,2013-11-21T02:01:12,Mastering the Basics of Drawing,Tag someone who needs to see this! https://is.gd/skiqlq Check it out now! Share this with someone who needs to see it!,1
qlc3byajgjo4in16,William Martinez,2013-11-06T08:49:21,10 Tips for Better Productivity,Increase your earnings with us! Tag a friend who needs to watch this!,1
68ktnto4lp5lghpe,Emma Jones,2013-12-08T19:03:50,Introduction to Meditation,Watch this amazing video! https://tinyurl.com/y0r6oh Offer expires soon! fake Join our community!,1
oakcymj6i3jo5jvp,William Jones,2013-11-06T05:52:25,Learn Python Programming from Scratch,I'm impressed! Leave a comment below!,0
ga9qb4ucpqywl5j5,Emma Garcia,2013-12-24T04:22:20,Mastering Guitar Techniques,I appreciate your effort in making this video. Please like and subscribe!,0
c2pywi0esub6i07r,Ava Williams,2013-12-11T02:47:49,10 Tips for Better Productivity,Keep up the good work! Check out my other videos!,0
bhkqa6xgr0z92xkz,Olivia Rodriguez,2013-11-01T23:23:45,Learn Python Programming from Scratch,Subscribe for more content! https://bit.ly/14dham Limited stock available! fraud Limited time offer!,1
vly5mdenfnllac8u,Alexander Brown,2013-12-01T08:23:43,Healthy Breakfast Ideas,This deserves more views! Leave a comment below!,0
awwvw6eeihpn6cxe,Michael Johnson,2013-11-16T23:43:38,Healthy Breakfast Ideas,I learned a lot from this video. Support my channel!,0
mai63lm0ffs2vshs,James Williams,2013-12-24T05:45:23,Effective Time Management Strategies,I'm subscribing to your channel! Join our community!,0
18zei29x5hskx3xd,Emma Williams,2013-11-08T07:48:19,How to Cook the Perfect Steak,Double your income now! https://is.gd/gyek97 Offer expires soon! Don't miss out!,1
hwjfxfoe3rq60mtw,William Rodriguez,2013-12-25T08:47:30,Learn Python Programming from Scratch,I learned a lot from this video. Follow me on social media!,0
0ln256tacl1pztho,Sophia Smith,2013-12-21T01:38:11,Healthy Breakfast Ideas,Claim your reward now! https://is.gd/d5ax78 Limited stock available! Subscribe for weekly uploads!,1
4vsyaoks76tqqwa0,Ava Johnson,2013-12-21T11:19:43,Mastering Guitar Techniques,Financial freedom is just a click away! virus Support my channel!,1
lbnl7wfmiawg0fdj,Mia Miller,2013-11-16T00:19:08,10 Tips for Better Productivity,This was exactly what I needed! Hit the notification bell!,0
fvbuxlja4n8boy51,Olivia Williams,2013-11-10T09:21:24,Understanding Quantum Mechanics,Amazing video! Click the link to find out more!,0
jvwc4hguvelk2pa5,Emma Smith,2013-11-28T14:48:37,Travel Guide: Exploring Thailand,"Don't wait, click now! https://is.gd/zti9q1 Check it out now! scam Follow me on social media!",1
kce58kd62sb0mr8q,John Davis,2013-12-09T12:02:18,Mastering the Basics of Drawing,Watch this amazing video! Leave a comment below!,1
eh756t84cg6uta62,Alexander Brown,2013-12-20T12:13:21,Introduction to Meditation,Share this with your friends! Limited time offer!,1
11fnenlkc4tugq2t,William Brown,2013-12-27T19:49:25,Secrets of Successful Entrepreneurs,"Don't wait, click now! https://is.gd/wf56dd Offer expires soon! Limited time offer!",1
40ze420ttao30apn,Alexander Johnson,2013-12-23T20:55:46,Creative Writing Workshop,Amazing video! Hit the notification bell!,0
55o84fmrq6c7gjrl,James Martinez,2013-12-13T23:55:13,Understanding Quantum Mechanics,I enjoyed watching this. Stay tuned for more updates!,0
l3pykaz7r3r14saa,Ava Garcia,2013-11-11T20:21:21,10 Tips for Better Productivity,You're doing a great job! Leave a comment below!,0
epgsmm4zpgoqhr6o,Michael Brown,2013-11-03T22:45:50,Secrets of Successful Entrepreneurs,Keep up the good work! Don't miss out!,0
eo0zmmxcx6l8aonm,William Jones,2013-11-26T21:03:05,The Science of Happiness,I appreciate your effort in making this video. Share this with someone who needs to see it!,0
eq9vsxwk2vfh620r,Emma Johnson,2013-12-10T13:11:36,Travel Guide: Exploring Thailand,Watch this amazing video! Please like and subscribe!,1
lkc2b3ye3g8263ji,William Rodriguez,2013-12-26T17:21:29,Survival Skills for Outdoor Adventures,You won a prize! https://is.gd/u1v314 Limited stock available! Limited time offer!,1
6xwy4ygp12fw9vii,Emma Williams,2013-12-09T21:00:20,Mastering Guitar Techniques,I appreciate your effort in making this video. Follow me on social media!,0
4sd1c7h6t3av7ury,Mia Martinez,2013-11-20T06:20:13,The Art of Photography,You're doing a great job! Follow me on social media!,0
p0o0a0ay6bmpcn4s,Olivia Davis,2013-12-05T02:56:51,Understanding Quantum Mechanics,I'm subscribing to your channel! Leave a comment below!,0
zpz4qiof09i2ter1,Michael Smith,2013-11-23T14:49:41,Creative Writing Workshop,This was exactly what I needed! Follow me on social media!,0
dxb34h41dr3qetxt,John Williams,2013-12-14T05:23:22,Beginner's Guide to Investing,You're doing a great job! Click the link to find out more!,0
8r7uxk3zxxfmmmnr,Sophia Williams,2013-11-04T05:09:04,10 Tips for Better Productivity,Thank you for sharing. Hit the notification bell!,0
n750hyuxs8l3ljc2,Sophia Martinez,2013-12-29T23:48:27,Mastering the Basics of Drawing,Start making money today! https://is.gd/ssl1xv Limited stock available! Follow me on social media!,1
u3jk04it26zogsd4,Alexander Davis,2013-11-08T12:55:48,Travel Guide: Exploring Thailand,This deserves more views! Follow me on social media!,0
ah3vg3tkswl1dlvl,James Brown,2013-11-07T22:40:43,Creative Writing Workshop,"Very helpful, thank you! Don't miss out!",0
rg3yyenktkt4ylyu,Mia Garcia,2013-12-06T02:01:18,Mastering Guitar Techniques,Well done! Tag a friend who needs to watch this!,0
2k66quvij8nppb9l,Ava Brown,2013-12-06T14:52:12,Effective Time Management Strategies,Amazing video! Help me reach 1 million subscribers!,0
5k5zcv8m71l5ok5d,John Johnson,2013-11-10T02:49:02,Discovering Hidden Gems: Local Travel,Start making money today! Subscribe for weekly uploads!,1
qjkq0454gafmihz3,James Martinez,2013-12-10T11:46:50,Survival Skills for Outdoor Adventures,I enjoyed watching this. Don't miss out!,0
52gl7wwqevgyqx9r,Mia Rodriguez,2013-12-23T19:45:15,Understanding Quantum Mechanics,Get exclusive deals! Spread the word!,1
hz7elxsynbuxwvcr,Sophia Williams,2013-12-26T09:55:34,Travel Guide: Exploring Thailand,This changed my perspective! Follow me on social media!,0
4pvr9j1bv8a7ryrf,Sophia Garcia,2013-11-17T03:32:11,Mastering Guitar Techniques,You've earned a new subscriber! Tag a friend who needs to watch this!,0
n1odwrfqx086sh3t,Olivia Martinez,2013-11-26T12:31:36,Mastering the Basics of Drawing,Become a member today! https://bit.ly/zblkjz Offer expires soon! Limited time offer!,1
wqk794i1q3zqzqsf,Ava Jones,2013-11-28T05:27:37,The Art of Photography,You're doing a great job! Help me reach 1 million subscribers!,0
hfk04bod1b41zhvt,Ava Garcia,2013-12-31T05:17:43,Travel Guide: Exploring Thailand,"Very helpful, thank you! Subscribe for weekly uploads!",0
wynh0a8vxeih4g9o,Mia Garcia,2013-11-16T01:32:31,The Art of Photography,Be your own boss! https://is.gd/8d7dhh Offer expires soon! Subscribe for weekly uploads!,1
j0iov7gaskw4kh1n,Emma Rodriguez,2013-12-21T08:27:52,Mastering Guitar Techniques,"Don't wait, click now! Hit the notification bell!",1
cq1q9c6kjwmyjxy0,Mia Jones,2013-12-19T21:30:01,Healthy Breakfast Ideas,"Very helpful, thank you! Tag a friend who needs to watch this!",0
etz15usdcgdo3hj9,Sophia Miller,2013-11-02T22:25:39,Mastering Guitar Techniques,Invest in your future! scam Share this with someone who needs to see it!,1
mq98qzp18o6jq7h8,Michael Williams,2013-11-30T18:51:30,Secrets of Successful Entrepreneurs,Subscribe for more content! https://tinyurl.com/kjwxif Check it out now! Claim your reward now!,1
dwdv8y3pysu4l6qi,Sophia Smith,2013-11-06T01:33:05,Secrets of Successful Entrepreneurs,Such an inspiring video! Don't miss out!,0
a3hsb72tko69tk5r,Mia Miller,2013-12-02T08:21:30,Effective Time Management Strategies,Visit our website! https://bit.ly/1hzg3c Offer expires soon! Become a member today!,1
d9erqawlhbfrsh75,James Miller,2013-11-26T13:11:49,Ultimate Guide to Digital Marketing,This video is very informative. Hit the notification bell!,0
mx0cqmdy44ad7htc,John Jones,2013-11-07T13:52:26,Secrets of Successful Entrepreneurs,Well explained! Spread the word!,0
1iwp8p962ed1rdou,Olivia Garcia,2013-11-20T21:36:53,How to Cook the Perfect Steak,Get rich quick! untrustworthy Click the link to find out more!,1
kuhnnzp9wcdfq8kr,Ava Miller,2013-11-18T21:43:33,DIY Home Decor Ideas,I learned a lot from this video. Claim your reward now!,0
kmt4kchgfr8qgjz6,William Brown,2013-11-16T19:42:53,Fitness Tips for Beginners,"Hurry, offer ends soon! https://tinyurl.com/8qs3q4 Limited stock available! Help me reach 1 million subscribers!",1
p8muhtqgzlppxuzr,Michael Garcia,2013-12-23T20:39:58,Healthy Breakfast Ideas,Well explained! Limited time offer!,0
hufx73mdd2bqdtmd,Olivia Garcia,2013-11-09T21:15:02,Fitness Tips for Beginners,Tag someone who needs to see this! Spread the word!,1
7dyykscs26m6sdcs,Emma Jones,2013-12-20T01:06:19,Mastering the Basics of Drawing,I'm impressed! Help me reach 1 million subscribers!,0
wrqosh71zin0jn1h,Olivia Smith,2013-12-11T04:46:33,10 Tips for Better Productivity,Get rich quick! virus Tag a friend who needs to watch this!,1
p9mgb2syw6huz37a,William Smith,2013-11-18T06:16:54,Creative Writing Workshop,Financial freedom is just a click away! untrustworthy Support my channel!,1
7qurzdhcjgr9tf8v,Mia Miller,2013-11-08T22:09:10,Survival Skills for Outdoor Adventures,Double your income now! https://tinyurl.com/75sh4s Check it out now! phishing Stay tuned for more updates!,1
n4sy0vnc4g6yg5l9,William Brown,2013-12-20T06:50:46,Beginner's Guide to Investing,Get rich quick! https://bit.ly/3jm1u6 Offer expires soon! Let me know your thoughts in the comments!,1
6y20rqrmw6j74gth,Emma Martinez,2013-12-30T20:50:16,Healthy Breakfast Ideas,This video is very informative. Join our community!,0
nvim46twnah49dxy,Olivia Smith,2013-11-13T15:02:05,The Science of Happiness,Keep up the good work! Subscribe for weekly uploads!,0
6drzr6szu2h7zdgh,Mia Williams,2013-12-27T21:40:34,Mastering the Basics of Drawing,You're doing a great job! Don't miss out!,0
fazsa8qn9ektu4ye,James Williams,2013-11-10T23:29:51,10 Tips for Better Productivity,Amazing video! Follow me on social media!,0
ndqohfem836vgmqu,Ava Williams,2013-11-27T21:13:41,DIY Home Decor Ideas,Invest in your future! https://tinyurl.com/gyaqvg Limited stock available! Subscribe for weekly uploads!,1
bgmpdydf5ll5d1ff,Emma Brown,2013-11-22T05:36:13,Effective Time Management Strategies,Well done! Help me reach 1 million subscribers!,0
soapwk8461hhm15u,Ava Smith,2013-11-16T17:14:50,Secrets of Successful Entrepreneurs,Start making money today! https://tinyurl.com/gn7uuf Offer expires soon! Hit the notification bell!,1
od5iw2c51n45o6mc,Sophia Jones,2013-11-11T17:04:29,The Art of Photography,This was exactly what I needed! Hit the notification bell!,0
ficn8zad57w39wc7,Mia Garcia,2013-12-09T12:52:18,Fitness Tips for Beginners,This deserves more views! Share this with someone who needs to see it!,0
f8vwv01xkcoet78i,Ava Smith,2013-12-15T03:25:29,Understanding Quantum Mechanics,I'm subscribing to your channel! Check out my other videos!,0
6i1t6z9f61cy2g3o,Mia Garcia,2013-12-01T04:51:28,Effective Time Management Strategies,Become a member today! https://bit.ly/u18gf5 Offer expires soon! Spread the word!,1
odvq3ywx44id9k6b,William Garcia,2013-12-24T01:31:33,10 Tips for Better Productivity,You don't want to miss this! https://tinyurl.com/xusk0h Offer expires soon! Become a member today!,1
kua43cdo4ncuc0cw,John Miller,2013-12-20T07:59:18,Fitness Tips for Beginners,Visit our website! spam Spread the word!,1
ra3of90jn01n1vxe,William Garcia,2013-11-17T21:58:32,Beginner's Guide to Investing,Financial freedom is just a click away! https://tinyurl.com/50zkpq Offer expires soon! Please like and subscribe!,1
5zeu21jle5o4bigv,Mia Williams,2013-12-22T22:09:26,DIY Home Decor Ideas,Double your income now! Click the link to find out more!,1
sgn0ro77v3hv0bxh,Alexander Williams,2013-12-30T00:11:53,Fitness Tips for Beginners,Money-making opportunity! suspicious Don't forget to share with your friends!,1
v6zl9217gxlv53hj,Ava Jones,2013-11-27T03:36:19,Mastering Guitar Techniques,Start making money today! Limited time offer!,1
pr3g5bphzld57ys1,John Davis,2013-11-03T18:12:27,Travel Guide: Exploring Thailand,Increase your earnings with us! https://tinyurl.com/8ktza2 Limited stock available! Subscribe for weekly uploads!,1
bqxl5ickbsoam9de,John Garcia,2013-12-06T06:17:34,DIY Home Decor Ideas,Keep up the good work! Claim your reward now!,0
y0xfx5h4cp5e73p4,James Brown,2013-12-27T19:57:40,Healthy Breakfast Ideas,"Hurry, offer ends soon! https://bit.ly/4e4al1 Check it out now! Check out my other videos!",1
41jzwx9mrkjqaogl,William Miller,2013-12-09T23:10:33,Beginner's Guide to Investing,Thank you for sharing. Please like and subscribe!,0
bocf9gilhn6hix27,Sophia Jones,2013-11-11T12:43:19,10 Tips for Better Productivity,I learned a lot from this video. Click the link to find out more!,0
n3jzxlhl4gfnxgae,John Smith,2013-12-11T06:21:41,Effective Time Management Strategies,Financial freedom is just a click away! https://tinyurl.com/eofd6i Check it out now! Hit the notification bell!,1
rpqz4tjfrleuqhwb,Olivia Johnson,2013-11-03T02:02:01,Fitness Tips for Beginners,I enjoyed watching this. Limited time offer!,0
pjju5mo140s8azyv,Mia Davis,2013-12-23T23:49:03,Ultimate Guide to Digital Marketing,You've earned a new subscriber! Tag a friend who needs to watch this!,0
88wdnf08yitjo1lh,Sophia Jones,2013-11-03T04:33:12,Survival Skills for Outdoor Adventures,Invest in your future! Please like and subscribe!,1
9na6iiaz3lukta1d,Emma Jones,2013-11-21T20:26:42,Understanding Quantum Mechanics,This video is very informative. Hit the notification bell!,0
8rwwbzlql27eztwl,Mia Brown,2013-12-30T13:40:06,10 Tips for Better Productivity,Tag someone who needs to see this! https://tinyurl.com/6qhplr Check it out now! Let me know your thoughts in the comments!,1
cdste6rns7hmmkco,Alexander Jones,2013-11-13T02:14:39,Understanding Quantum Mechanics,Great content! Follow me on social media!,0
k49ugz1sfv0zamgw,Olivia Rodriguez,2013-12-07T16:56:27,Travel Guide: Exploring Thailand,"Don't wait, click now! malware Become a member today!",1
f1ecn4exnawp64cf,Olivia Davis,2013-11-16T05:12:42,DIY Home Decor Ideas,Join our community! https://is.gd/ysx7td Offer expires soon! Spread the word!,1
7xigwx9edi851do2,John Garcia,2013-11-19T03:39:19,Survival Skills for Outdoor Adventures,I learned a lot from this video. Don't forget to share with your friends!,0
atd4fjdslbfjsen6,Michael Williams,2013-12-01T19:45:19,Mastering Guitar Techniques,Become a member today! https://tinyurl.com/f5kswi Check it out now! fake Don't miss out!,1
084xdygu0xi3e303,John Jones,2013-11-29T14:55:46,Mastering the Basics of Drawing,This deserves more views! Let me know your thoughts in the comments!,0
iwg5ja892j3dl10s,Ava Jones,2013-12-19T14:52:31,Understanding Quantum Mechanics,Free iPhone giveaway! spam Please like and subscribe!,1
vshpbp6h4z9i9znw,Emma Smith,2013-12-15T22:42:25,Ultimate Guide to Digital Marketing,Amazing video! Click the link to find out more!,0
zc479sreow7su01i,Ava Miller,2013-11-29T21:20:15,Fitness Tips for Beginners,Well explained! Share this with someone who needs to see it!,0
5hd1xzlnd05h128d,Olivia Johnson,2013-11-11T18:41:25,The Science of Happiness,Amazing video! Become a member today!,0
krowv39kf9zbm476,James Smith,2013-11-22T07:10:17,How to Cook the Perfect Steak,Well explained! Leave a comment below!,0
s7bngtj0kpgbzhe6,Michael Davis,2013-11-15T02:24:06,Travel Guide: Exploring Thailand,Start making money today! https://bit.ly/e4irjs Offer expires soon! phishing Join our community!,1
ha6d9slar7jptu94,Ava Rodriguez,2013-11-28T15:58:45,Mastering Guitar Techniques,Money-making opportunity! Don't forget to share with your friends!,1
zjjdz2up5c3n4b5b,Emma Jones,2013-12-20T18:55:13,How to Cook the Perfect Steak,Be your own boss! Follow me on social media!,1
pi5iu509eb592g6k,William Johnson,2013-12-02T00:41:18,Healthy Breakfast Ideas,Double your income now! https://bit.ly/8n71hx Limited stock available! Leave a comment below!,1
yy390w0evf8l05je,Michael Williams,2013-12-04T22:14:55,The Science of Happiness,Increase your earnings with us! Help me reach 1 million subscribers!,1
zc4a21ozbtgxla6r,Olivia Williams,2013-12-05T02:51:33,Creative Writing Workshop,I'm impressed! Claim your reward now!,0
0c3l4pa248dwwy14,John Miller,2013-11-14T02:20:33,How to Cook the Perfect Steak,"Very helpful, thank you! Help me reach 1 million subscribers!",0
xr1biup3c7nq6siw,Emma Miller,2013-12-21T04:29:40,DIY Home Decor Ideas,Money-making opportunity! https://bit.ly/b5jd60 Check it out now! virus Become a member today!,1
567z91y098so0xdg,Alexander Miller,2013-11-30T02:10:33,Survival Skills for Outdoor Adventures,I appreciate your effort in making this video. Check out my other videos!,0
0wqzsnpyu69o9p20,Sophia Garcia,2013-12-14T17:39:28,Fitness Tips for Beginners,Free iPhone giveaway! https://tinyurl.com/6gm4dh Limited stock available! Don't miss out!,1
9fecjx3cfszp5acu,Sophia Johnson,2013-12-23T16:36:30,The Art of Photography,Increase your earnings with us! https://is.gd/m4z9tx Check it out now! Share this with someone who needs to see it!,1
ztaymtt9vht5txxy,Olivia Miller,2013-12-07T23:06:43,10 Tips for Better Productivity,Make thousands of dollars easily! https://tinyurl.com/mtpdro Check it out now! untrustworthy Tag a friend who needs to watch this!,1
oshwuzh36moun81a,Sophia Garcia,2013-12-01T01:09:22,Discovering Hidden Gems: Local Travel,I'm impressed! Become a member today!,0
c6e7ortbassfzf5j,Emma Miller,2013-11-06T19:58:34,Mastering the Basics of Drawing,Get rich quick! Hit the notification bell!,1
nu0x9zlgy8mclwfs,Ava Brown,2013-12-24T17:44:07,Understanding Quantum Mechanics,Free iPhone giveaway! https://tinyurl.com/0sqkxd Limited stock available! scam Hit the notification bell!,1
4l0035h9tc01w80y,William Davis,2013-11-09T15:42:59,Fitness Tips for Beginners,This changed my perspective! Check out my other videos!,0
xdyet419ju82nipb,Michael Davis,2013-12-24T22:33:30,Mastering the Basics of Drawing,You won a prize! Become a member today!,1
ajopv9p252egk8hu,Emma Garcia,2013-12-23T05:20:52,DIY Home Decor Ideas,Get rich quick! https://is.gd/4p22io Offer expires soon! Check out my other videos!,1
vsiv6o8lvbs1jz75,Olivia Williams,2013-11-17T09:05:45,Fitness Tips for Beginners,Increase your earnings with us! fake Limited time offer!,1
pdywgzqz1fy2e7s8,John Miller,2013-12-09T23:01:27,Beginner's Guide to Investing,Keep up the good work! Subscribe for weekly uploads!,0
nlrn5df3x6m6nk4s,Sophia Smith,2013-12-10T16:10:09,The Art of Photography,Unlock premium content! https://bit.ly/ofchct Check it out now! Limited time offer!,1
dy9blrgw7eaft96p,William Miller,2013-11-24T16:38:03,The Science of Happiness,Money-making opportunity! fake Spread the word!,1
bg4l0vbpn0g6ei3o,Mia Miller,2013-12-31T05:02:34,DIY Home Decor Ideas,This video is very informative. Support my channel!,0
ysfz6rc2ezw0gt8f,John Jones,2013-11-28T08:53:52,Learn Python Programming from Scratch,Click here for free stuff! Join our community!,1
vtw4caesd9kiq7zy,James Davis,2013-12-26T11:07:07,Beginner's Guide to Investing,Keep up the good work! Join our community!,0
yqynd3qaoev3aaa1,Mia Davis,2013-11-19T01:39:12,Fitness Tips for Beginners,Well done! Limited time offer!,0
y25fu07wojolj2yj,Olivia Garcia,2013-12-30T00:57:03,Beginner's Guide to Investing,Such an inspiring video! Hit the notification bell!,0
bhdsvcofba0gdjy7,William Williams,2013-11-11T12:27:53,Fitness Tips for Beginners,Keep up the good work! Hit the notification bell!,0
l7e5ydhjh9y51zj3,John Smith,2013-11-12T18:16:44,Fitness Tips for Beginners,Financial freedom is just a click away! Follow me on social media!,1
efefc5sjd0e4uwo4,Mia Smith,2013-11-05T21:35:27,Survival Skills for Outdoor Adventures,Increase your earnings with us! https://is.gd/7i6wtw Limited stock available! Hit the notification bell!,1
7wnkipr5cv98s3ts,Olivia Williams,2013-11-23T02:29:06,Introduction to Meditation,This deserves more views! Share this with someone who needs to see it!,0
